ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _wp_old_date
662,simple,,Crash Bandicoot,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,"Otros > Bootleg, Otros",Video juegos,,,,,,,,,,,0,
663,simple,,Hestia,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,180,Amakuni,Danmachi,,,,,,,,,,,0,
664,simple,,Aquaman,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,120,"Mezco, Mezco > One:12",Dc,,,,,,,,,,,0,
665,simple,,Batimovil Batman Forever,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,170,"Hotwheels > Elite, Hotwheels",Dc,,,,,,,,,,,0,
666,simple,,Batimovil Detective Comics 27,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,25,"Eaglemoss Publications > Automobilia, Eaglemoss Publications",Dc,,,,,,,,,,,0,
667,simple,,Batman Arkham City,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,Crazy Toys,Dc,,,,,,,,,,,0,
668,simple,,Batman Batman Vs Superman,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,80,Mezco,Dc,,,,,,,,,,,0,
669,simple,,Batman Batman Vs Superman 1/6,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,75,Crazy Toys,Dc,,,,,,,,,,,0,
670,simple,,Batman Batman Vs Superman 1/7,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,65,Crazy Toys,Dc,,,,,,,,,,,0,
671,simple,,Batman Dark Knight,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,90,"Bandai, Bandai > S.h. Figuarts",Dc,,,,,,,,,,,0,
672,simple,,Batman Serie Animada,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,50,"McFarlane Toys > Dc Multiverse, McFarlane Toys",Dc,,,,,,,,,,,0,
673,simple,,Batman Sovereign Knight,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,125,"Mezco, Mezco > One:12",Dc,,,,,,,,,,,0,
674,simple,,Batman Supreme Knight,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,135,"Mezco, Mezco > One:12",Dc,,,,,,,,,,,0,
675,simple,,Batman The Dark Knight,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,225,Medicom Toy,Dc,,,,,,,,,,,0,
676,simple,,Catwoman,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,80,"Bandai, Bandai > S.h. Figuarts",Dc,,,,,,,,,,,0,
677,simple,,Harley Quinn,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,130,"Mezco, Mezco > One:12",Dc,,,,,,,,,,,0,
678,simple,,Joker,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,"Otros > Bootleg, Otros",Dc,,,,,,,,,,,0,
679,simple,,Joker,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,70,"Bandai, Bandai > S.h. Figuarts",Dc,,,,,,,,,,,0,
680,simple,,Joker,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,125,Hot Toys,Dc,,,,,,,,,,,0,
681,simple,,Joker,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,120,Medicom Toy,Dc,,,,,,,,,,,0,
682,simple,,Superman Justice League,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,85,Medicom Toy,Dc,,,,,,,,,,,0,
683,simple,,Wonder Woman,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,75,"Bandai, Bandai > S.h. Figuarts",Dc,,,,,,,,,,,0,
684,simple,,Wonder Woman,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,125,Mezco,Dc,,,,,,,,,,,0,
685,simple,,Wonder Woman 1984,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,75,"Bandai, Bandai > S.h. Figuarts",Dc,,,,,,,,,,,0,
686,simple,,Ryuk,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,35,"Otros > Bootleg, Otros",Death Note,,,,,,,,,,,0,
687,simple,,Detective Conan,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,"Bandai, Bandai > S.h. Figuarts",Detective Conan,,,,,,,,,,,0,
688,simple,,Dorumon/Alphamon,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,85,"Bandai, Bandai > Digivoling Spirits",Digimon,,,,,,,,,,,0,
689,simple,,Metal Garurumon,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,100,"Bandai, Bandai > S.h. Figuarts",Digimon,,,,,,,,,,,0,
690,simple,,Tentomon/Atlurkabuterimon,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,85,"Bandai, Bandai > Digivoling Spirits",Digimon,,,,,,,,,,,0,
691,simple,,Android 17,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,50,"Bandai, Bandai > Figure Rise",Dragon Ball,,,,,,,,,,,0,
692,simple,,Android 18,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,50,"Bandai, Bandai > Figure Rise",Dragon Ball,,,,,,,,,,,0,
693,simple,,Bardock,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,"Bandai, Bandai > Figure Rise",Dragon Ball,,,,,,,,,,,0,
694,simple,,Broly,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,65,"Bandai, Bandai > Figure Rise",Dragon Ball,,,,,,,,,,,0,
695,simple,,Bulma Kid,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,65,"Bandai, Bandai > S.h. Figuarts",Dragon Ball,,,,,,,,,,,0,
696,simple,,Chi-Chi - Milk Kid,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,65,"Bandai, Bandai > S.h. Figuarts",Dragon Ball,,,,,,,,,,,0,
697,simple,,Efecto Aura Amarilla,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,35,"Bandai, Bandai > S.h. Figuarts",Dragon Ball,,,,,,,,,,,0,
698,simple,,Freezer Hoover Pod,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,"Bandai, Bandai > Figure Rise",Dragon Ball,,,,,,,,,,,0,
699,simple,,Ginyu,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,70,"Bandai, Bandai > S.h. Figuarts",Dragon Ball,,,,,,,,,,,0,
700,simple,,Gogeta Ssj4,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,"Bandai, Bandai > Figure Rise",Dragon Ball,,,,,,,,,,,0,
701,simple,,Gogeta Ssj4,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,Banpresto,Dragon Ball,,,,,,,,,,,0,
702,simple,,Goku,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,115,"Bandai, Bandai > Imagination Works",Dragon Ball,,,,,,,,,,,0,
703,simple,,Goku Ultrainstinto,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,60,"Bandai, Bandai > Ichiban Figure",Dragon Ball,,,,,,,,,,,0,
704,simple,,"Goku, Black, Trunks X3",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,90,Banpresto,Dragon Ball,,,,,,,,,,,0,
705,simple,,Great Ape Vegeta Ozaru,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,220,"Bandai, Bandai > S.h. Figuarts",Dragon Ball,,,,,,,,,,,0,
706,simple,,Jackie Chun,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,80,"Bandai, Bandai > S.h. Figuarts",Dragon Ball,,,,,,,,,,,0,
707,simple,,Jiren,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,70,"Bandai, Bandai > S.h. Figuarts",Dragon Ball,,,,,,,,,,,0,
708,simple,,Jiren Full Power,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,"Bandai, Bandai > Figure Rise",Dragon Ball,,,,,,,,,,,0,
709,simple,,Majin Buu Fat,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,Banpresto,Dragon Ball,,,,,,,,,,,0,
710,simple,,Majin Buu Fat,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,70,Dimension Of Dragon Ball,Dragon Ball,,,,,,,,,,,0,
711,simple,,Great Ape Vegeta Ozaru,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,220,Banpresto,Dragon Ball,,,,,,,,,,,0,
712,simple,,Piccoro 2.0,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,65,"Bandai, Bandai > S.h. Figuarts",Dragon Ball,,,,,,,,,,,0,
713,simple,,Piccoro Daimaoh,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,85,"Bandai, Bandai > S.h. Figuarts",Dragon Ball,,,,,,,,,,,0,
714,simple,,Tao Pai Pai,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,75,"Bandai, Bandai > S.h. Figuarts",Dragon Ball,,,,,,,,,,,0,
715,simple,,Vegeta Ssj Azul,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,Bandai,Dragon Ball,,,,,,,,,,,0,
716,simple,,Vegeta Ssj4,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,65,Bandai,Dragon Ball,,,,,,,,,,,0,
717,simple,,Vegeta Ssj4,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,65,Bandai,Dragon Ball,,,,,,,,,,,0,
718,simple,,Vegetto Ssj Azul,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,65,Bandai,Dragon Ball,,,,,,,,,,,0,
719,simple,,Vegetto Ssj Azul,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,100,Bandai,Dragon Ball,,,,,,,,,,,0,
720,simple,,Nozomi Kusunoki,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,220,Q-Six,Ecchi,,,,,,,,,,,0,
721,simple,,Efecto Rock Beige Ver.,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,40,Bandai,Efecto,,,,,,,,,,,0,
722,simple,,Eva 00,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,80,Kaiyodo,Evangelion,,,,,,,,,,,0,
723,simple,,Eva 01,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,60,Bandai,Evangelion,,,,,,,,,,,0,
724,simple,,Eva 01,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,65,Bandai,Evangelion,,,,,,,,,,,0,
725,simple,,Eva 01,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,85,Kaiyodo,Evangelion,,,,,,,,,,,0,
726,simple,,Eva 01,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,85,Kaiyodo,Evangelion,,,,,,,,,,,0,
727,simple,,Eva 01,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,100,Kotobukiya,Evangelion,,,,,,,,,,,0,
728,simple,,Eva 02,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,90,Kaiyodo,Evangelion,,,,,,,,,,,0,
729,simple,,Eva 05,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,95,Kaiyodo,Evangelion,,,,,,,,,,,0,
730,simple,,Lucy Heartfilia,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,140,Orca Toys,Fairy Tail,,,,,,,,,,,0,
731,simple,,"Gundam Astray Gold Frame Amatsu ""Gundam Seed Destiny""",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,80,Bandai,Gundam,,,,,,,,,,,0,
732,simple,,Gundam Exia Pg - Con Kit De Luces,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,360,Bandai,Gundam,,,,,,,,,,,0,
733,simple,,Gundam Rx-78-2,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,Bandai,Gundam,,,,,,,,,,,0,
734,simple,,Gundam Rx-78-2,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,150,Bandai,Gundam,,,,,,,,,,,0,
735,simple,,Gundam Rx-9/C Narrative C-Packs,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,Bandai,Gundam,,,,,,,,,,,0,
736,simple,,Gundam Sandrock Xxxg-01Sr,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,75,Bandai,Gundam,,,,,,,,,,,0,
737,simple,,Gundam Sinanju Neo Zeon Mas,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,58,Bandai,Gundam,,,,,,,,,,,0,
738,simple,,Gundam Strike Freedom Zaft Mobile Suit Zgmf-X20A,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,Bandai,Gundam,,,,,,,,,,,0,
739,simple,,"Gundam Wing Gundam Zero (Ew) Ver.Ka ""Endless Waltz"",",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,85,Bandai,Gundam,,,,,,,,,,,0,
740,simple,,"Gundam Wing Proto Zero (Ew) ""Endless Waltz""",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,75,Bandai,Gundam,,,,,,,,,,,0,
741,simple,,Gundam Wing Xxxg-01W,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,65,Bandai,Gundam,,,,,,,,,,,0,
742,simple,,Harry Potter,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,Mattel,Harry Potter,,,,,,,,,,,0,
743,simple,,Severus Snape,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,Bandai,Harry Potter,,,,,,,,,,,0,
744,simple,,Sakurai Kanae,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,165,Dragon Toy,Hentai,,,,,,,,,,,0,
745,simple,,Kyo Kusanagi,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,90,Max Factory,King Of Fighters,,,,,,,,,,,0,
746,simple,,Ahri,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,35,Good Smile Company,League Of Legends,,,,,,,,,,,0,
747,simple,,Gollum,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,40,Toy Biz,Lord Of The Ring,,,,,,,,,,,0,
748,simple,,Ant Man,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,70,Bandai,Marvel,,,,,,,,,,,0,
749,simple,,Ant Man & Ant,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,100,Bandai,Marvel,,,,,,,,,,,0,
750,simple,,Black Widow Con Efectos,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,120,Bandai,Marvel,,,,,,,,,,,0,
751,simple,,Cable,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,75,Hasbro,Marvel,,,,,,,,,,,0,
752,simple,,Capitan America Cap Vs Cap,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,95,Bandai,Marvel,,,,,,,,,,,0,
753,simple,,Capitan America Explosion Set,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,85,Bandai,Marvel,,,,,,,,,,,0,
754,simple,,Capitan America Final Battle,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,95,Bandai,Marvel,,,,,,,,,,,0,
755,simple,,Capitan America Ww2,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,Hasbro,Marvel,,,,,,,,,,,0,
756,simple,,Capitana Marvel,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,Hasbro,Marvel,,,,,,,,,,,0,
757,simple,,Capitana Marvel,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,120,Mezco,Marvel,,,,,,,,,,,0,
758,simple,,Ciclope,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,140,Mezco,Marvel,,,,,,,,,,,0,
759,simple,,Deadpool,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,Kaiyodo,Marvel,,,,,,,,,,,0,
760,simple,,Dr Strange,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,75,Crazy Toys,Marvel,,,,,,,,,,,0,
761,simple,,"Hulk, Thor, Ironman Heroic Age Heroes",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,35,Hasbro,Marvel,,,,,,,,,,,0,
762,simple,,Hulkbuster,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,80,Crazy Toys,Marvel,,,,,,,,,,,0,
763,simple,,Iron Man Comic,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,130,Mezco,Marvel,,,,,,,,,,,0,
764,simple,,Iron Man Mark 1,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,130,Bandai,Marvel,,,,,,,,,,,0,
765,simple,,Iron Man Mark 1,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,95,Kaiyodo,Marvel,,,,,,,,,,,0,
766,simple,,Iron Man Mark 2,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,85,Kaiyodo,Marvel,,,,,,,,,,,0,
767,simple,,Iron Man Mark 85,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,65,"Otros > Bootleg, Otros",Marvel,,,,,,,,,,,0,
768,simple,,Iron Man Mark 85 Final Battle,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,95,Bandai,Marvel,,,,,,,,,,,0,
769,simple,,Iron Patriot,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,130,Bandai,Marvel,,,,,,,,,,,0,
770,simple,,Iron Patriot,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,150,Comicave Studio,Marvel,,,,,,,,,,,0,
771,simple,,Loki,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,95,Bandai,Marvel,,,,,,,,,,,0,
772,simple,,Magneto,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,120,Mezco,Marvel,,,,,,,,,,,0,
773,simple,,Pantera Negra Con Efectos,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,115,Bandai,Marvel,,,,,,,,,,,0,
774,simple,,Spiderman,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,430,Hot Toys,Marvel,,,,,,,,,,,0,
775,simple,,Spiderman,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,45,Medicom Toy,Marvel,,,,,,,,,,,0,
776,simple,,Stan Lee,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,55,Hasbro,Marvel,,,,,,,,,,,0,
777,simple,,Star-Lord Con Set,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,110,Bandai,Marvel,,,,,,,,,,,0,
778,simple,,Thanos Infinity War,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,40,Bandai,Marvel,,,,,,,,,,,0,
779,simple,,Thanos Infinity War,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,90,Bandai,Marvel,,,,,,,,,,,0,
780,simple,,Thanos Infinity War,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,75,Crazy Toys,Marvel,,,,,,,,,,,0,
781,simple,,Thor,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,75,Crazy Toys,Marvel,,,,,,,,,,,0,
782,simple,,Thor,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,85,Max Factory,Marvel,,,,,,,,,,,0,
783,simple,,Thor & Groot,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,65,Diamond Select,Marvel,,,,,,,,,,,0,
784,simple,,Thor Ragnarok Con Efectos,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,95,Bandai,Marvel,,,,,,,,,,,0,
785,simple,,Tony Stark Exclusivo,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,120,Bandai,Marvel,,,,,,,,,,,0,
786,simple,,War Machine,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,150,Comicave Studio,Marvel,,,,,,,,,,,0,
787,simple,,War Machine,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,80,Kaiyodo,Marvel,,,,,,,,,,,0,
